# Node-ID	solution type	event type	new arrangement at node	arrangement at parental node
10	non-ambiguous solution	fission	PF13426 | PF00520	PF13426 PF00520
10	non-ambiguous solution	fission	PF13426 | PF00520 PF00027	PF13426 PF00520 PF00027
10	non-ambiguous solution	fusion	PF00096 PF12874 PF00096 PF12874 PF00096 PF12874	PF00096 PF12874 + PF00096 PF12874 PF00096 PF12874
10	non-ambiguous solution	fusion	PF00096 PF12874 PF00096 PF12874 PF00096 PF12874	PF00096 PF12874 PF00096 PF12874 + PF00096 PF12874
10	non-ambiguous solution	fusion	PF00096 PF12874 PF00096 PF12874 PF00096 PF12874	PF00096 PF12874 PF00096 PF12874 PF00096 + PF12874
10	non-ambiguous solution	fusion	PF00096 PF12874 PF00096 PF12874 PF13912 PF00096	PF00096 PF12874 + PF00096 PF12874 PF13912 PF00096
10	non-ambiguous solution	fusion	PF00096 PF12874 PF00096 PF12874 PF13912 PF00096	PF00096 PF12874 PF00096 PF12874 + PF13912 PF00096
10	non-ambiguous solution	fusion	PF00096 PF12874 PF00096 PF13894 PF00096	PF00096 PF12874 + PF00096 PF13894 PF00096
10	non-ambiguous solution	fusion	PF00096 PF12874 PF00096 PF13894 PF00096	PF00096 PF12874 PF00096 + PF13894 PF00096
10	non-ambiguous solution	fusion	PF00096 PF12874 PF00096 PF13912 PF00096 PF12874 PF00096 PF12874	PF00096 PF12874 PF00096 PF13912 + PF00096 PF12874 PF00096 PF12874
10	non-ambiguous solution	fusion	PF00096 PF12874 PF00096 PF13912 PF00096 PF12874 PF00096 PF12874	PF00096 PF12874 PF00096 PF13912 PF00096 PF12874 + PF00096 PF12874
10	non-ambiguous solution	fusion	PF00096 PF12874 PF00096 PF13912 PF00096 PF13912	PF00096 PF12874 + PF00096 PF13912 PF00096 PF13912
10	non-ambiguous solution	fusion	PF00096 PF12874 PF00096 PF13912 PF00096 PF13912	PF00096 PF12874 PF00096 PF13912 + PF00096 PF13912
10	non-ambiguous solution	fusion	PF00096 PF12874 PF00096 PF13912 PF00096 PF13912	PF00096 PF12874 PF00096 PF13912 PF00096 + PF13912
10	non-ambiguous solution	fusion	PF00096 PF13912 PF00096 PF13894	PF00096 PF13912 + PF00096 PF13894
10	non-ambiguous solution	fusion	PF00096 PF13912 PF00096 PF13894	PF00096 PF13912 PF00096 + PF13894
10	non-ambiguous solution	fusion	PF00096 PF13912 PF00096 PF13894 PF00096	PF00096 PF13912 + PF00096 PF13894 PF00096
10	non-ambiguous solution	fusion	PF00096 PF13912 PF00096 PF13894 PF00096	PF00096 PF13912 PF00096 + PF13894 PF00096
10	non-ambiguous solution	fusion	PF00096 PF13912 PF00096 PF13912 PF00096 PF12874 PF00096 PF12874 PF00096	PF00096 PF13912 + PF00096 PF13912 PF00096 PF12874 PF00096 PF12874 PF00096
10	non-ambiguous solution	fusion	PF00096 PF13912 PF00096 PF13912 PF00096 PF12874 PF00096 PF12874 PF00096	PF00096 PF13912 PF00096 PF13912 + PF00096 PF12874 PF00096 PF12874 PF00096
10	non-ambiguous solution	fusion	PF00096 PF13912 PF00096 PF13912 PF00096 PF12874 PF00096 PF12874 PF00096	PF00096 PF13912 PF00096 PF13912 PF00096 + PF12874 PF00096 PF12874 PF00096
10	non-ambiguous solution	fusion	PF00096 PF13912 PF12874 PF00096 PF13912 PF00096	PF00096 PF13912 + PF12874 PF00096 PF13912 PF00096
10	non-ambiguous solution	fusion	PF00096 PF13912 PF12874 PF00096 PF13912 PF00096	PF00096 PF13912 PF12874 PF00096 + PF13912 PF00096
10	non-ambiguous solution	fusion	PF07530 PF14529 PF00078	PF07530 + PF14529 PF00078
10	non-ambiguous solution	fusion	PF07530 PF14529 PF00078	PF07530 PF14529 + PF00078
10	non-ambiguous solution	fusion	PF07776 PF00096 PF12874 PF00096	PF07776 + PF00096 PF12874 PF00096
10	non-ambiguous solution	fusion	PF07776 PF00096 PF12874 PF00096	PF07776 PF00096 + PF12874 PF00096
10	non-ambiguous solution	fusion	PF07776 PF12874 PF00096 PF13912 PF00096	PF07776 + PF12874 PF00096 PF13912 PF00096
10	non-ambiguous solution	fusion	PF07776 PF12874 PF00096 PF13912 PF00096	PF07776 PF12874 PF00096 + PF13912 PF00096
10	non-ambiguous solution	fusion	PF12796 PF00023 PF12796 PF00023 PF00520	PF12796 PF00023 + PF12796 PF00023 PF00520
10	non-ambiguous solution	fusion	PF12796 PF00023 PF12796 PF00023 PF00520	PF12796 PF00023 PF12796 + PF00023 PF00520
10	non-ambiguous solution	fusion	PF12796 PF13606 PF12796 PF07525	PF12796 PF13606 + PF12796 PF07525
10	non-ambiguous solution	fusion	PF12796 PF13606 PF12796 PF07525	PF12796 PF13606 PF12796 + PF07525
10	non-ambiguous solution	fusion	PF12796 PF13637 PF12796 PF00023 PF12796	PF12796 PF13637 + PF12796 PF00023 PF12796
10	non-ambiguous solution	fusion	PF12796 PF13637 PF12796 PF00023 PF12796	PF12796 PF13637 PF12796 + PF00023 PF12796
10	non-ambiguous solution	fusion	PF12874 PF00096 PF12874 PF00096 PF12874	PF12874 + PF00096 PF12874 PF00096 PF12874
10	non-ambiguous solution	fusion	PF12874 PF00096 PF12874 PF00096 PF12874	PF12874 PF00096 PF12874 PF00096 + PF12874
10	non-ambiguous solution	fusion	PF13912 PF00096 PF12874 PF00096	PF13912 + PF00096 PF12874 PF00096
10	non-ambiguous solution	fusion	PF13912 PF00096 PF12874 PF00096	PF13912 PF00096 + PF12874 PF00096
10	non-ambiguous solution	terminal loss	PF00053	PF00053 PF00052 PF00053
10	non-ambiguous solution	terminal loss	PF00053	PF00055 PF00053
10	non-ambiguous solution	terminal loss	PF00053	PF00055 PF00053 PF00052 PF00053
10	non-ambiguous solution	terminal loss	PF00108	PF00108 PF02803
10	non-ambiguous solution	terminal loss	PF00108	PF00108 PF02803 PF02036
10	non-ambiguous solution	terminal loss	PF00117	PF00117 PF02540 PF00958
10	non-ambiguous solution	terminal loss	PF00117	PF06418 PF00117
10	non-ambiguous solution	terminal loss	PF00350 PF01031	PF00350 PF01031 PF00169 PF02212
10	non-ambiguous solution	terminal loss	PF00350 PF01031	PF00350 PF01031 PF02212
10	non-ambiguous solution	terminal loss	PF00454 PF02260	PF02259 PF00454 PF02260
10	non-ambiguous solution	terminal loss	PF00454 PF02260	PF11865 PF02259 PF08771 PF00454 PF02260
10	non-ambiguous solution	terminal loss	PF00493 PF17855	PF14551 PF17207 PF00493 PF17855
10	non-ambiguous solution	terminal loss	PF00493 PF17855	PF17207 PF00493 PF17855
10	non-ambiguous solution	terminal loss	PF00616	PF00017 PF00018 PF00017 PF00169 PF00168 PF00616
10	non-ambiguous solution	terminal loss	PF00616	PF00616 PF13716
10	non-ambiguous solution	terminal loss	PF00725	PF00378 PF02737 PF00725
10	non-ambiguous solution	terminal loss	PF00725	PF02737 PF00725
10	non-ambiguous solution	terminal loss	PF01798	PF01798 PF09785
10	non-ambiguous solution	terminal loss	PF01798	PF08156 PF01798
10	non-ambiguous solution	terminal loss	PF02196	PF00595 PF00640 PF00615 PF02196
10	non-ambiguous solution	terminal loss	PF02196	PF02196 PF00130 PF07714
10	non-ambiguous solution	terminal loss	PF02210 PF00008 PF02210	PF00014 PF02210 PF00054 PF02210 PF00008 PF02210
10	non-ambiguous solution	terminal loss	PF02210 PF00008 PF02210	PF00754 PF02210 PF00008 PF02210 PF00008 PF02210
10	non-ambiguous solution	terminal loss	PF02798	PF02798 PF00043
10	non-ambiguous solution	terminal loss	PF02798	PF02798 PF00043 PF00647
10	non-ambiguous solution	terminal loss	PF02798	PF02798 PF14497
10	non-ambiguous solution	terminal loss	PF03828	PF01909 PF03828
10	non-ambiguous solution	terminal loss	PF03828	PF17797 PF19088 PF03828
10	non-ambiguous solution	terminal loss	PF03828	PF19088 PF03828
10	non-ambiguous solution	terminal loss	PF03876	PF03876 PF00575
10	non-ambiguous solution	terminal loss	PF03876	PF03876 PF08292
10	non-ambiguous solution	terminal loss	PF05193	PF00675 PF05193
10	non-ambiguous solution	terminal loss	PF05193	PF00675 PF05193 PF16187 PF05193
10	non-ambiguous solution	terminal loss	PF07677	PF01835 PF17791 PF07703 PF00207 PF07678 PF07677
10	non-ambiguous solution	terminal loss	PF07677	PF01835 PF17791 PF17789 PF07703 PF00207 PF07678 PF07677
10	non-ambiguous solution	terminal loss	PF12130	PF00307 PF00412 PF12130
10	non-ambiguous solution	terminal loss	PF12130	PF10358 PF00307 PF12130
10	non-ambiguous solution	terminal loss	PF14670	PF00057 PF14670 PF07645 PF00058 PF14670
10	non-ambiguous solution	terminal loss	PF14670	PF14670 PF07645 PF00084
10	non-ambiguous solution	terminal loss	PF15636	PF05593 PF15636
10	non-ambiguous solution	terminal loss	PF15636	PF07974 PF15636
10	non-ambiguous solution	terminal loss	PF16213	PF16213 PF01369 PF09324
10	non-ambiguous solution	terminal loss	PF16213	PF16213 PF12783 PF01369
10	non-ambiguous solution	terminal loss	PF16213	PF16213 PF12783 PF09324 PF16206
10	non-ambiguous solution	terminal loss	PF16909	PF12624 PF16908 PF06650 PF16909
10	non-ambiguous solution	terminal loss	PF16909	PF12624 PF16908 PF16910 PF06650 PF16909
10	non-ambiguous solution	terminal loss	PF17857 PF12780 PF12777 PF12781 PF03028 PF18198 PF18199	PF08385 PF08393 PF12774 PF17852 PF12775 PF17857 PF12780 PF12777 PF12781 PF03028 PF18198 PF18199
10	non-ambiguous solution	terminal loss	PF17857 PF12780 PF12777 PF12781 PF03028 PF18198 PF18199	PF08393 PF12774 PF17852 PF12775 PF17857 PF12780 PF12777 PF12781 PF03028 PF18198 PF18199
11	exact solution	fission	PF00169 | PF06292	PF00169 PF06292
11	exact solution	fission	PF00226 | PF01556	PF00226 PF01556
11	exact solution	fission	PF00339 | PF02752	PF00339 PF02752
11	exact solution	fission	PF00370 | PF02782	PF00370 PF02782
11	exact solution	fission	PF00520 | PF03520	PF00520 PF03520
11	exact solution	fission	PF00795 | PF02540	PF00795 PF02540
11	exact solution	fission	PF00795 | PF19018	PF00795 PF19018
11	exact solution	fission	PF00888 | PF08672	PF00888 PF08672
11	exact solution	fission	PF01448 | PF03154	PF01448 PF03154
11	exact solution	fission	PF08190 | PF18201	PF08190 PF18201
11	exact solution	fission	PF10283 | PF06087	PF10283 PF06087
11	exact solution	fission	PF12409 PF00122 PF13246 | PF00702	PF12409 PF00122 PF13246 PF00702
11	exact solution	fission	PF12796 PF00023 | PF12796 PF07693	PF12796 PF00023 PF12796 PF07693
11	exact solution	fission	PF13923 | PF16207	PF13923 PF16207
11	exact solution	fission	PF14523 | PF05739	PF14523 PF05739
11	exact solution	fission	PF16420 | PF00899	PF16420 PF00899
11	exact solution	fusion	PF00069 PF08609	PF00069 + PF08609
11	exact solution	fusion	PF00076 PF01480	PF00076 + PF01480
11	exact solution	fusion	PF00078 PF17917	PF00078 + PF17917
11	exact solution	fusion	PF00089 PF06246	PF00089 + PF06246
11	exact solution	fusion	PF00096 PF00046	PF00096 + PF00046
11	exact solution	fusion	PF00096 PF13912 PF13894 PF00096	PF00096 PF13912 + PF13894 PF00096
11	exact solution	fusion	PF00169 PF00620	PF00169 + PF00620
11	exact solution	fusion	PF00179 PF01200	PF00179 + PF01200
11	exact solution	fusion	PF00240 PF04758	PF00240 + PF04758
11	exact solution	fusion	PF00400 PF08149	PF00400 + PF08149
11	exact solution	fusion	PF00412 PF00069	PF00412 + PF00069
11	exact solution	fusion	PF00554 PF16179 PF12796 PF13637	PF00554 PF16179 + PF12796 PF13637
11	exact solution	fusion	PF00595 PF00168	PF00595 + PF00168
11	exact solution	fusion	PF00665 PF00385	PF00665 + PF00385
11	exact solution	fusion	PF00675 PF05193 PF08367 PF13679	PF00675 PF05193 PF08367 + PF13679
11	exact solution	fusion	PF01094 PF10613 PF00060 PF01094 PF10613 PF00060	PF01094 PF10613 PF00060 + PF01094 PF10613 PF00060
11	exact solution	fusion	PF01105 PF05600	PF01105 + PF05600
11	exact solution	fusion	PF01247 PF00622	PF01247 + PF00622
11	exact solution	fusion	PF01280 PF01008	PF01280 + PF01008
11	exact solution	fusion	PF02460 PF00180	PF02460 + PF00180
11	exact solution	fusion	PF02985 PF11865 PF02259 PF08771 PF00454 PF02260	PF02985 + PF11865 PF02259 PF08771 PF00454 PF02260
11	exact solution	fusion	PF03607 PF00069 PF00735	PF03607 PF00069 + PF00735
11	exact solution	fusion	PF03942 PF00432	PF03942 + PF00432
11	exact solution	fusion	PF04042 PF00071	PF04042 + PF00071
11	exact solution	fusion	PF04675 PF01068 PF04679 PF00533	PF04675 PF01068 PF04679 + PF00533
11	exact solution	fusion	PF05773 PF00270 PF00271 PF04408 PF07717	PF05773 + PF00270 PF00271 PF04408 PF07717
11	exact solution	fusion	PF07648 PF00086 PF10591 PF00086 PF10591	PF07648 + PF00086 PF10591 PF00086 PF10591
11	exact solution	fusion	PF07653 PF00536	PF07653 + PF00536
11	exact solution	fusion	PF07686 PF08205	PF07686 + PF08205
11	exact solution	fusion	PF07686 PF13927	PF07686 + PF13927
11	exact solution	fusion	PF07690 PF00083	PF07690 + PF00083
11	exact solution	fusion	PF07690 PF10199	PF07690 + PF10199
11	exact solution	fusion	PF08610 PF08259	PF08610 + PF08259
11	exact solution	fusion	PF12171 PF12874 PF00096	PF12171 + PF12874 PF00096
11	exact solution	fusion	PF12796 PF00531	PF12796 + PF00531
11	exact solution	fusion	PF13432 PF05118	PF13432 + PF05118
11	exact solution	fusion	PF13522 PF00156	PF13522 + PF00156
11	exact solution	fusion	PF13621 PF16661 PF10996 PF07521 PF13299	PF13621 + PF16661 PF10996 PF07521 PF13299
11	exact solution	fusion	PF13637 PF12796 PF00023	PF13637 + PF12796 PF00023
11	exact solution	fusion	PF13855 PF00560 PF13855 PF00560	PF13855 PF00560 + PF13855 PF00560
11	exact solution	fusion	PF13855 PF13920	PF13855 + PF13920
11	exact solution	fusion	PF15906 PF04641	PF15906 + PF04641
11	exact solution	fusion	PF16077 PF05008 PF12352	PF16077 + PF05008 PF12352
11	exact solution	fusion	PF16087 PF01498	PF16087 + PF01498
11	exact solution	single domain emergence	PF14990	
11	exact solution	single domain loss		PF00860
11	exact solution	single domain loss		PF01454
11	exact solution	single domain loss		PF01931
11	exact solution	single domain loss		PF03575
11	exact solution	single domain loss		PF04803
11	exact solution	single domain loss		PF04940
11	exact solution	single domain loss		PF06083
11	exact solution	single domain loss		PF07557
11	exact solution	single domain loss		PF08743
11	exact solution	single domain loss		PF10501
11	exact solution	single domain loss		PF10642
11	exact solution	single domain loss		PF11789
11	exact solution	single domain loss		PF13904
11	exact solution	single domain loss		PF15766
11	exact solution	single domain loss		PF16062
11	exact solution	single domain loss		PF16954
11	exact solution	terminal loss	PF00441	PF02771 PF02770 PF00441
11	exact solution	terminal loss	PF00443 PF06337	PF02148 PF00443 PF06337
11	exact solution	terminal loss	PF00617 PF13202 PF00130	PF00617 PF13202 PF00130 PF14197
11	exact solution	terminal loss	PF00670	PF05221 PF00670
11	exact solution	terminal loss	PF00779	PF00168 PF00616 PF00169 PF00779
11	exact solution	terminal loss	PF00852	PF17039 PF00852
11	exact solution	terminal loss	PF00919 PF04055	PF00919 PF04055 PF01938
11	exact solution	terminal loss	PF01262 PF12769 PF02233	PF05222 PF01262 PF12769 PF02233
11	exact solution	terminal loss	PF01980	PF01980 PF18389
11	exact solution	terminal loss	PF02750	PF02078 PF02750
11	exact solution	terminal loss	PF03178	PF10433 PF03178
11	exact solution	terminal loss	PF03530	PF03530 PF07885 PF02888
11	exact solution	terminal loss	PF04811 PF08033 PF04815 PF00626	PF04810 PF04811 PF08033 PF04815 PF00626
11	exact solution	terminal loss	PF04851 PF00271	PF04851 PF00271 PF03368 PF02170 PF00636
11	exact solution	terminal loss	PF04950	PF08142 PF04950
11	exact solution	terminal loss	PF10373	PF10374 PF10373
11	exact solution	terminal loss	PF11793	PF09765 PF18890 PF18891 PF11793
11	exact solution	terminal loss	PF12656	PF12656 PF00467
11	exact solution	terminal loss	PF12999	PF12999 PF13202 PF13015
11	exact solution	terminal loss	PF13424 PF02188	PF13176 PF13424 PF02188
11	exact solution	terminal loss	PF16422	PF16422 PF01833 PF16423
11	exact solution	terminal loss	PF16450 PF00004	PF16450 PF00004 PF17862
11	exact solution	terminal loss	PF17095 PF08683	PF11971 PF17095 PF08683
11	exact solution	terminal loss	PF17655	PF01007 PF17655
11	exact solution	terminal loss	PF18770 PF04869	PF18770 PF04869 PF04871
11	non-ambiguous solution	fission	PF00560 PF13855 | PF01582	PF00560 PF13855 PF01582
11	non-ambiguous solution	fission	PF07679 | PF01582	PF07679 PF01582
11	non-ambiguous solution	fission	PF13705 | PF13639	PF13705 PF13639
11	non-ambiguous solution	fission	PF13705 | PF13923	PF13705 PF13923
11	non-ambiguous solution	fission	PF13855 | PF01582	PF13855 PF01582
11	non-ambiguous solution	fusion	PF00047 PF13927 PF07679	PF00047 + PF13927 PF07679
11	non-ambiguous solution	fusion	PF00047 PF13927 PF07679	PF00047 PF13927 + PF07679
11	non-ambiguous solution	fusion	PF00069 PF00566 PF00581	PF00069 + PF00566 PF00581
11	non-ambiguous solution	fusion	PF00069 PF00566 PF00581	PF00069 PF00566 + PF00581
11	non-ambiguous solution	fusion	PF12796 PF00023 PF12796 PF00023 PF12796	PF12796 PF00023 + PF12796 PF00023 PF12796
11	non-ambiguous solution	fusion	PF12796 PF00023 PF12796 PF00023 PF12796	PF12796 PF00023 PF12796 + PF00023 PF12796
11	non-ambiguous solution	fusion	PF13894 PF00096 PF13894 PF00096	PF13894 + PF00096 PF13894 PF00096
11	non-ambiguous solution	fusion	PF13894 PF00096 PF13894 PF00096	PF13894 PF00096 + PF13894 PF00096
11	non-ambiguous solution	terminal loss	PF00093	PF00093 PF00094 PF08742
11	non-ambiguous solution	terminal loss	PF00093	PF00093 PF02822 PF00093
11	non-ambiguous solution	terminal loss	PF00206	PF00206 PF10397
11	non-ambiguous solution	terminal loss	PF00206	PF00206 PF10415
11	non-ambiguous solution	terminal loss	PF00206	PF00206 PF14698
12	exact solution	fission	PF00009 | PF03144 PF14492 PF00679	PF00009 PF03144 PF14492 PF00679
12	exact solution	fission	PF00010 | PF08447 PF14598	PF00010 PF08447 PF14598
12	exact solution	fission	PF00069 | PF12063	PF00069 PF12063
12	exact solution	fission	PF00083 | PF13599	PF00083 PF13599
12	exact solution	fission	PF00226 | PF09350	PF00226 PF09350
12	exact solution	fission	PF00226 | PF11875	PF00226 PF11875
12	exact solution	fission	PF00385 | PF00176 PF00271 PF18375 PF13907	PF00385 PF00176 PF00271 PF18375 PF13907
12	exact solution	fission	PF00385 | PF01393	PF00385 PF01393
12	exact solution	fission	PF00483 | PF00132	PF00483 PF00132
12	exact solution	fission	PF00626 | PF02209	PF00626 PF02209
12	exact solution	fission	PF00887 | PF13897	PF00887 PF13897
12	exact solution	fission	PF01074 PF09261 PF07748 | PF17677	PF01074 PF09261 PF07748 PF17677
12	exact solution	fission	PF01391 | PF01410	PF01391 PF01410
12	exact solution	fission	PF01602 | PF06375	PF01602 PF06375
12	exact solution	fission	PF01902 | PF01042	PF01902 PF01042
12	exact solution	fission	PF01926 | PF16897 PF02824	PF01926 PF16897 PF02824
12	exact solution	fission	PF02196 PF00130 | PF07714	PF02196 PF00130 PF07714
12	exact solution	fission	PF02793 | PF00002	PF02793 PF00002
12	exact solution	fission	PF02878 | PF02879 PF02880 PF00408	PF02878 PF02879 PF02880 PF00408
12	exact solution	fission	PF03104 | PF00136 PF14260	PF03104 PF00136 PF14260
12	exact solution	fission	PF03810 PF08506 | PF03378	PF03810 PF08506 PF03378
12	exact solution	fission	PF03810 | PF08506	PF03810 PF08506
12	exact solution	fission	PF04697 | PF04696	PF04697 PF04696
12	exact solution	fission	PF04795 | PF04438	PF04795 PF04438
12	exact solution	fission	PF05195 | PF00557	PF05195 PF00557
12	exact solution	fission	PF06468 | PF19028	PF06468 PF19028
12	exact solution	fission	PF07540 | PF03914	PF07540 PF03914
12	exact solution	fission	PF08699 | PF02170 PF02171	PF08699 PF02170 PF02171
12	exact solution	fission	PF08700 | PF16528	PF08700 PF16528
12	exact solution	fission	PF08711 | PF06881	PF08711 PF06881
